0	3	5	1	2
0	1	2	3
1	2	4	6	0
1	2	5	6	1
4	6	1	2	8
0	1	2	4	7
1	2	4	6	5
0	2	3	4	10
1	2	3	6	5	0
2	3	5	4	1	0
0	1	4	3
1	4	3	8
3	5	4	1	2
1	5	4	2	11
4	1	2	5	6
1	2	3	8	7	9
4	1	2	5	6	0
4	1	2	5	19
3	1	2	4	0	5
0	4	2	1	5	2
4	2	5	1	9	0	7,8
0	3	0	4	2
0	4	2	3	1	5
2	1	3	2	0	5
1	4	8	6	10
1	2	1	4	0
4	2	5	1	7
0	1	2	5	4	6	7
5,6	9,10	14	1,2	30,31
1	9	3	8
0	2	5	6	1	0
3	4	1	17
1	4	5	1	2	0
1	0	2	3
4	2	5	1	7
4	1	6	5	2	0
4	1	5	7	10
4	2	1	5	6
1	2	4	5
1	2	6	3	7
4	2	1	11
5	1	2	6	0
1	2	0	6	10
1	4	2	5	3
1	2	-1	6
1	2	3	6	5	4	0	11
1	4	2	9
1	2	3	7
2	3	4	6	1
0	1	2	4	0	6
0	1	2	3	6
1	4	2	8	0
1	2	4	5	3	6	0
0	2	3	17
1	9	2	4
1	2	4	9
1	2	3	4	5	0
1	3	11	10	2
0	2,3	5	1	0
1	5	7	11	0	2
2	3	6	7	1
1	2	42	4	6	0	9
1	9	2	0	5	7
1	3	2	4	9	1	7
1	2	6	4	5	0	8	11
1	1	10	2	12
1	6	2	10	5	14	0
2	3	5	1	4
1	2	3	4	0
1	13	2	1
2	6,40	5	6	1
2	6	7	1	8
4	5	1	0	22
0	1	2	5	4	7
1	2	6	3
2	3	4	0	1	5	6
1	3	7	5	9
0	15	3	8	2	1	5
1	2	5	7	1	3	0
5	2	6	1	7	0
5,6	1	2	11	7	0
1	2	5	3	9	0
6	-1	42,5	6	5	5
6	1	5	2	0	4
2	3	4	1	0
1	2	3	19	5	11	15
1	3	5	6	9,15	0
1	7	4	3	0	22
0	2	1	3	6
5	7	1	6	0
5	2	6	1	7
1	2	3	5	4	0
2	3	4	5	1	0	6
2	4	3	5
1	8	2	5
0	1	0	2	6
1	5	4	13	7
5	1	7	6	0
1	2	3	8	1
2	3	5	1	7
1	6	2	5
1	2	5	3	8	0
4	2	5	1	6
1	3	5	7	4
1	2	7	5	4	6
0	1	2	4	3
2	4	7	3	0
1	2	5	4	0
1	2	6	3
1	2	5	4
5	1	8	9	6	0
1	3	4	2	5
1	2	0	4
1	2	3	7	4
1	2	3	4
1	2	8	6	5
2	3	5	4	4
1	2	3	4	7
5	2	11	0	4	1
4	2	6	8	1	7
4	2	7	1	5	0
0	1	8	2
1	5	6	4	7
2	3	7	4	1	0
1	7	3	5	9	2	0
1	2	5	4	7
1	1	8	9	4
3	4	1	0	2
1	18	3	6	4
1	2	5	3	4
4	5	6	2	1
2	3	4	1	0	15
3	7	2	8	1
2	3	4	1	7
1	2	3	5	7	0
1	2	6	10	8	0
1	2	0	4	6	5
1	2	3	4	6
1	2	4	5	3	0
1	2	4	5
1	6	5	9	7
1	3	3	21	44
0	1	5	2	4	6	11
1	5	2	4	8	4
1	2	3	6	5	0
1	2	7	11	5
1	2	4	3
1	2	6	3	5	0
1	2	-1	3	8	0
5	2	7	34	4	1	0
4	1	2	7	0	5	13
1	2	3	5	0	4	7
3	2	7	3	10
0	1	4	35
1	2	3	7	26	4
1	2	4	3	5
1	2	6	5	4	23
1	2	3	6	4
1	2	5	3	10,11
0	3	1	2	6	4	16
1	6	2	8	5
5	4	2	8	12
4	2	1	5	6
1	3	1	9	8
2	14	4	5	0
0	5	4	1	6
1	2	4	12	22	0
1	2	0	5
1	3	8	7	9
2	5	7	4
0	2	3	1
0	1	2	3
1	2	3	8	9
3	5	4	2	1	9
1	4	2	5
2	3	4	7	0
1	5	4	6	9	2	0	8
1	3	2	4
1	4	5	2
1	2	4	3	5	0
0	1	4	7	5
1	2	2	4	5	7
1	2	4	8
4	5	2	1	6
1	2	3	5	21	0	47
4	2	5	1	6
1	1	3	0	6
4	1	2	6	7	0
3	2	5	4	1
2	3	4	1	6
1	1	2	7	6	0
-1	2	1	4	5
0	1,2	9	11	6
7	2	1	16	3	4
4	2	1	5	6
2	3	5	3	1	20
2	10	7	8
2	3	1	4	0
1	8	10	1
1	2	6	1	5	0
13	4	2	0	5	3
4	2	5	6	1
2	3	7	1	0
7	2	14	6	0
4	2	6	5	1
0	1	3	6	2	0	9
2	3	4	1	6	10
5	1	2	8
2	4	3	1	8	0
1	3	3	4
1	2	5	3	7	0
3	1	2	5	4	0
8,9	15	10	52,6	1	0
1	2	3	6	4
1	2	4	5	0	10
4	1	2	6	5
1	2	3	4	0
1	3	2	14	13	5	6
12	9	12	17,16
1	2	4	3	5
0	3	2	1	4	6
5	8	2	17	1
2	3	6	1	2
5	9	2,1	16
6	2	3	7	11	0
0	2	1	9	5
1	2	7	10	0,5	0
6	2	5	24	3
6	3	2	5	1	4
8	9	8	7	9
0	3	2	1	29	10
0	3	5	2	1
3	4	-1	1	0
3	7	1	8	2
1	2	5	8	3
1	2	3	4	5	0
1	2	1	4	5
1	2	5	14	0
0	1	9	11	6
2	3	4	1	0
1	3	5	4	0
3	2	4	6	11
5	3	10	8	2
2	3	4	6	7
1	2	5	3	6
1	2	7	1	5	6
0	1	5	2	1	6
3	2	4	5
0	1	7	2	4	1	9
4	6	2	1	7
1	5	6	1	2
1	2	6	4	3
2	3	1	4	0
0	4	11	8	3	1	10
1	2	8	5
1	2	4	3	0
2	4	3	6	1	5
3	4	5	8	1
2	5	2	6
1	2	4	7	9
1	2	1	0	6	0	8
1	3	0	7	2	0
9	3	10	2	4	1	13
6	4	7	6
5	1	2	6	7
0	4	1	3	5
0	7	6	1	8
1	2	4	1	0
1	2	5	6	4	0
0	1	3	2	4
1	2	5	4	6
1	2	3	5	4	0
1	2	4	6	5	0
1	2	7	12	8
0	3	4	6	2
1	2	4	12
1	2	5	6	3	0
1	2	4	6	13
5	1	3	2	6
1	2	3	0	10
1	2	4	8	6
3	2	5	6	7
2	3	1	0	9	10
0	4	3	5	6
2	4	5	1	6
0	2	5	1	6
1	3	16	4	0
2	3	4	7	0	5	97
1	6	4	2	22
4	1	3	7	2
2	2	5	1	6	0
1	4	2	3	0	10
1	3	2	7
2	4	1	3	5	6
1	5	2	4	10
6	1	9	6	5	8
8	13	11	11	0	10	12
1	3,2	2	4
2	3	1	0	4	0
1	2	7	5	4
1	2	5	11	9
4	2	1	10
3	1	6	2	5
2	5	4	6	0
1	2	0	9
1	8	1	2
5	2	3	1	6
0	1	4	2	6	3
0	5	2	0	6
0	1	3	6	5,53	9	20
1	3	4	7
0	4	1	2	3	5
1	2	4	5	6	0
0	4	1	3	2
2	3	4	8
1	2	5	4	1	0
1	2	3	7
2	1	3	11,10
1	2	4	3	5	6	0
0	2	4	5	6
1	2	5	3	4
1	2	6	4	7	5	0
0	1	3	2	4
3	2	1	4	6
1	2	5	7
0	1	5	2	0	10
1	2	5	6	0
0	5	4	2
5	2	1	12	7	0
3	3	1	6	5
0	1	2	4	5	6
1	5	2	14	6	4	0	14	8
4	6	7	3	2
0	14	4	1	0
1	2	5	4	6
2	3	1	5	0
1	2	4	6	0
1	2	6	3	0
0	1	6	9	7
0	1	2	8	5
0	1	7	22	5	6
1	2	5	4	0	6
1	3	9	2	4
1	4	2	3
0	3	2	4	1	6	9
0	2	1	4	5	0
1	2	6	3	5	0
1	2	8	3	4
0	1	7	2	6	4
1	2	4	3	0
4	10	1	12	0
4	2	5	7	1
6	2	5	3	0
0	1	2	6	7	5
-1	3	2	1	6
7,6	3	8	2
0	1	3	2
17	1	3	9
3	4	5	6	0
0	11	2	1	3	5
0	1	5	9
4	2	11	12	43
4	7	8
1	2	4	5	6	0
1	2	3	5
4	2	5	1	6	0	8
4	1	39	9	0
1	6	2	7	5	9
1	2	3	4	5
1	2	3	6	5
1	2	4	3	5
1	7	8,19	3	4
4	2	5	1	7	0
1	2	6	4	1
1	2	5,6	4
1	2	11	4	8
0	1	0	2	2
3	4	5	1	6
1	2	3	8	6	0	4	16
5	1	6	8	2
1	2	4	3	5	9
1	2	6	8	0
0	5	2	4	1	3
1	2	3	23	5
4	2	7	5	1	14
0	1	0	2	3
1	2	4	5	7	0
0	3	2	1	4
1	5	4	6
1	2	4	1	0
1	25	6	53	8	0
1	2	7	11	2	4
1	4	3	5	0
1	0	5	2	6
2	1	3	4	5
0	4	2	3
1	2	3	6	4	8
0	3	6	5	8
0	1	5	3	6
1	2	5	8	18	37,36
7	8	5	11
1	2	4	0	3
4	1	6	2	0
1	2	4	5	10
1	2	4	5	0
5	7	10	1	0
1	2	5	4	9
4	2	5	1	11
5	1	2	6	0
6	1	29	2	0	8
5	5	2,3	26
3	1	9	2	4
1	2	10	4	6	13
2	3	4	5	1
3	1	2	4	6
1	6	2	5
1	2	3	4	5	0
1	1	2	26	0
1	3	4	2	8
3	48	8,9	10
4	1	2	6	5
1	2	4	5	6	0
1	2	3	5	4
2	7	6	5	8
1	7	2	6	8	0
4	5	1	2	0
4	5	2	1	6
2	4	5	3	1
13	2	4	3	5	0
3	1	2	4	0
2	3	6	5
1	2	2	6	3
4	6	6	1	22
0	3	2	1	6
2	3	4	1	0	5	6
1	2	6	10	5	0
1	2	3	1	0	0
1	2	8	5	3	0	6
0	1	2	3	4
1	2	3	4	5
1	2	3	5	8	0
4	3	6	1	2	5
4	2	5	9	8	0
0	1	4	8	7	3
0	1	2	4	3
1	2	4	6	0
1	5	2	4	6	90	10
1	4	2	4	10
1	2	3	4	0
1	2	4	0	0
1	2	3	7	9	0
1	2	4	8	6
1	5	2	7	4
2	3	5	4	1	0
3	1	2	4	6
0	0	6	3
0	3	4	6	1
5	10	6	7	1	8
1	4	5	2
4	2	8	1	9	10
4	2	5	1	0	7
1	2	3	0	5
1	13	1	3
5	1	6	7	0
1	2	5	4	3
4	2	8	1	7
1	3	4	6	5
3	9	11	19
1	2	6	8	0
4	2	7	1	0	5	12
4	2	4	1	0	5
0	3	2	4	1	5
3	2	4	1	5
1	2	3	6
2	4	6	12
3	5	10	6	16
1	2	3	13	0	4
0	3,4	2	1	5	6
1	2	3	6	0	4
1	6	8	2	0
1	2	5	12
1	3	5	2	4
1	2	5	4	0
1	2	3	6	4	0
0	16	3	4	5
6,5	1	2	8	3
1	2	3	5	4
1	2	3	2	16
1	2	4	4	6	0
2	7	9	4
1	2	4	3	0
1	4	2	3	5
0	3	1	4	2
1	2	5	4	0
0	0	3	10
1	2	5	4	6	0
0	1	4	3	8
0	3	1	2	5
3	5	4	9	1	10
0	2	4	1	5	6
1	2	3	5,8	4
0	2	1	6	4
1	4	4	3
1	2	4	1	10
1	2	5	7
1	2	4	3	5	6	11
0	4	3	1	2	5
1	2	4	3
1	2	4	3	5
0,6	2	7	1	9	8
1	4	3	5	2
0	6	2	0	1
0	7	1	6	2
5	3	6	2	1	8
1	2	3	8	5
0	1	2	3	4
0	2	1	6	4
3	4	5	1	6
4	1	5	6	8	0	2
4	2	5	8	1	13
0	8	6	29
5	2	3	1	6	0
2	3	4	5	1	0
1	2	5	4
4	2	1	5	6	0
5	3	9	2	-1	0
1	2	7	3	1
3	4	6	8	0
1	2	3	7	5
1	2	4	5	0	7
1	2	5	4	8	6	0
1	3	4	5
1	2	6	5
4	1	5	6	2
2	3	1	8	5
4	1	5	2	10
1	2	4	3	7
1	6	1	7	2
4	2	5	1	7
1	2	4	7
7	11	3	12
5	1	6	2,3
6	2	7	3	1	0
1	2	3	5	4	6
1	2	5	10
4	2	19	1	6
3	2	3	5	6
1	4	5	2	6
0	2	4	5	1	3	6
3	2	1	6	4
4	2	5	6
1	2	5	4	3
2	3	4	1	0	5
3	2	7	5	1	6
1	2	6	3	5	0	11
3	4	2	5	1
2	5	3	5	4
0	2	1	1	4
0	2	6	4
3	4	1	2	5	0
5	1	11	7	0
3	4	2	6	5
1	2	3	4	33	0
0	1	2	2	5
1	2	4	4	5	0
1	2	4	7	6
1	2	7	5	0
1	2	3	5	4
2	3	5	1	8
0	1	9	6
1	2	6	1	11
6	2	1	7	4
1	7	4,3	8
1	5	5	15	4
1	2	4	9	8	0	14
1	6	5	7
4	5	1	2	7	0
2	4	3	5
1	2	5	4
1	5	2	0	4
0	1	5	2	4	11
1	2	5	6	4
1	3	4	6	13
5	3	6	21	8
0	3	1	2	4
1	2	5	4	7
1	2	4	4	21
0	1	3	4	4
4	2	5	1	6	0	8
1	4	5	3	2
0	4	0	2	1	5
1	2	6	5	4	0
1	2	3	4	10
0	3	1	2	5
1	2	3	4	6
6	8	1	4	5	0	3	9
2,4	3	4	6	14
1	2	5	8	11
1	2	5	6	2
6	3	7	1	7	8	0
2	3	6	9
1	2	5	3	4	0
3	2	1	4
0	5	2	4	1	9
8	1	10	15
1	2	3	4	7
1	5	2	6	4	0
5	2	1	6	7
1	3	5	7
0	2	3	1	5
1	2	5	6	4	0
1	4	2	0
1	2	3	6	0	4
3	1	5	2	4
3	5	9	12
0	3	2	4	6
8	3	15	16	1
1	2	5	3	1
1	2	5	4	3	0	12	6
4	5	0	9
1	2	5	4
1	2	5	5,7	4	0
1	5	6	16
1	2	0	5	0
4	5	2	7	1	0
4	2	1	5	2	0
4,3	7	2	9	8
3	11	1	17	10
2	3	4	1	0	5
2	6	7	2	3	0
1	2	6	4	7
1	2	4	6	5	0
3	1	4	5	6
0	1	2	4	1	16
0	1	2	6,5	10
1	2	4	6	7	0
5	6	2	3	1	8	0	15
1	2	4	3	5	0
3	2	5	9
1	2	6	4	7
1	4	2	3	5	0
1	2	4	3	0
1	2	5	3	8	0
2	5	7	4
1	2	3	5	4
0	1	2	3	4
2	3	1	4	0
2	3	4	1	5	0	8
1	3	4	2
1	2	1	9	10	0
5	1	3	2	6	0
4	5	6	2	7
1	2	3	6	5
2	1	3	6
2	1	3	6
2	3	5	16	0
1	5	4	2	6
1,0	5	8	6	33
0	1	4	5	6	2
1	5	2	9	4	0
4	1	11	34	0
3	7	6	11
2	1	4	5
4	5	2	3
1	2	5	6	4
0	1	2	4	5
4	1	2	5	6
0	3	2	4	1	5
0	1	9	8	6
5	1	2	8	3	0	6	12
4	2	1	5	14
1	2	3	1
1	2	11	10
1	2	7	6	0
9	20	12	9	8	11
1	2	4	6	5	0
0	4	2	3	1
3	4	1	5	8
1	2	3	4	5	0
1	2	0	2	1
0	0	1	5
1	2	10	4	6	6	8	0
2	3	4	5	1	1
1	5	2	10	4
1	2	5	7	3
1	2	4	6	3	0
5	1	2	3	8
1	2	3	12
1	2	5	6	8	3	0
0	1	3	2	6
1	2	4	3	11
1	2	3	4	5
2	3	4	6	5	0
5	1	2	7	0	8
0	5	7	6	4
0	1	2	10	5	3
1	2	4	0	9	6	5
0	1	43	2	4
5	2	3	6	0	1
8	1	10	9
8	9	14	32
3	4	1	2	0	19
5	3	6	24	2	9
5	1	6	2	0	4
4	2	7	1	0
3	1	2	0	4
0	1	6	3	2
0	14	2	3
2	3	0	4	1
1	2	4	7	12	10
3	6	9	4	2	5
0	1	2	3	6	4
5	1,2	7	6	0	9
1	2	4	5	3	0
0	1	3	4
1	6	1	3	7	0
4	-1	7	4	9
3	1	2	4
5	2	7	6	4
0	1	4	2	5
7	8	1	16	10
0	4	5,6	8	13
1	2	4	6	7
0	1	5	2	4
3	2	4	5	0
3	1	4	11
8	9	7,6	3	-1	0
-1	1	2	3
0	2	1	3	4	5
4	1	2	0	7	3	5
0	3	4	1	10	0
1	2	4	3	5
5	3	2	1	6	7
1	2	4	6	5
1	2	4	5	3
2	5	6	4
1	2	7	5	14	3
1	10	3	15,14	6	12
1	2	4	0	0
5	2	3	1	7
1	2	5	6	11	0
1	14	3	4	5	11
2	3	4	9
0	1	2	6
1	2	7	4
1	2	3	5	12
0	1	4	3
1	2	3	5	8
3	1	4	2	5
1	2	6	13	8
1	2	8	11	12	10	3
1	3	5	2	6
5	1	6	2	9
1	3	2	4	6	0
3	1	0	8	6	4
6	9	7	8	2
1	2	6	3	8
1	3	5	2	8
4	2	1	6	7
0	4	6,0	2
0	1	2	6	5
5	6	7	4	3
3	4	5	6
1	12	10	13	4
2	4	1	3	5
1	2	3	4	5
1	2	7	6	8	4	0
1	2	3	5	0	4
1	5	4	2	0
1	2	7,4	6	19
0	2	1	3	10
1	2	3	9
0	3	2	4	5
1	2	10	5	4	0
4	2	1	10	13
5	1	0	9	6
5	2	3	1	12	0
0	1	7	8	2
4	8	2	11	1	0
0	2	1	3	4
1	2	6	1	0
3	2	4	5	1	0
1	2	4	5	0
1	2	3	5	6	0
0	1	2	3	7	5
2	3	4	5	1
2	6	9	1	1
0	2	3	1	8	5
5	1	6	0	20
5	1	2	9	0
2	3	1	5	4
0	2	3	1	10
3	4	2	0	1	5
1	8	5	0	7	2	9
0	1	2	4	6	3
2	7	6	4
0	5	5	2
2	1	5	4	9
0	2	4	9	1	6
4	1	5	0	8
2	3	6	1	0
4	2	6	1	10
1	7	8	6	2
0	5	1	6	0
1	2	4	6	0
1	2	3	4
1	0	3	10	0
1	2	3	4
2	3	4	5	1	0
2	1	5	3	0
1	2	4	0	15
0	1	2	3
4	6	8	2	1	0	8
1	2	5	17	10
1	2	4	11	3	0
1	2	3	5	6	0
2	3	5	6
1	2	3	4
1	2	3	4	5	11
5	3	6	2	5	7
1	2	4	9	3	8
4	1	2	5
3	6	7	19	8
3	4	8	2	1
1	3	4	8	2
1	2	4	3	5	0
2	3	4	6	0
1	2	4	10	5
5	6	7	9	1	8
1	2	5	4	3
1	2	5	3	8	6
2	3	5	6	0
2	3	4	5	0	1
1	2	13	4	5
1	4	3	2	5
3	4	5	7	0
4	2	5	1	8	0
1	5	4	2	6
4	8	9	10	2
4	2	5	4	0	6
1	2	3	7	5	0
5	7	2	11	3	1
2	4	1	0	5
1	2	3	5	11	7	0
4	5	3	6	1
1	2	6	5	4	0
1	2	3	5	6
1	2	4	7	9
8	5	3,4	10	1,0
3	1	2	6	5
1	2	4	3	5
1	2	7	9	0
1	3	3	6	0
6	46	3	11	11	1	27
1	3	2	12
2	5	7	8	1	0
1	2	7	3
4	6	5	8	2
1	2	7	3	5	6
1	2	7	4	3	8	0
1	3	2	6	0
1	7	2	9	4	0
2	3	1	0	8
1	2	9	7
1	2	4	5	3
1	2	5	4	0
0	1	9	7	2
1	2	4	8
2	3	4	1	5	0
1	2	4	8	18
5	8	2	1	7	0
4	1	5	17	0
1	2	3	5	0
3	1	2	12	0
1	4	5	11
4	41	2	5	4	6
1	2	5	6	0
3	1	4	2	6
0	6	1	2	3	8
1	2	0	0	5	7
2	3	1	5	0
0	1	2	4	6
1	2	5	4	10
2	1	3	0	9
1	2	3	5	7
1	2	7	8	4	0
1	2	5	7	4
1	6	2	3	0
3	2	3	8
1	2	5	4	0
1	2	6	11	0
3	1	2	6	0	7
4	1	5	7	0	2
0	2	6	5
0	3	5	1	7	8
1	2	4	14	5
2	5	8	4	1
1	11	10	8	0
4	2	5	1	2	13
2	3	1	0	4
1	2	7	4	5	0
1	2	3	4	0
1	2	6	5	10	0
1	2	5	4	3	6
0	3	2	4	1
1	2	5	6	3
6	3	7	9	8	1	0
1	2	7	8	5
4	5	2	8	7	0
1	2	3	6	5
1	3	5	0
2	3	4	5
1	2	3	7
1	2	3	4
3	1	2	7
7	3	9	6
2	3	1	6
2	5	6	7	1
1	2	3	4	16	0
1	2	6	5	3	0
1	4	7	0	2
1	10	2	0	12	7
7	8	1	13	0
1	2	4	5	7	0
6	1	4	2	7	0
4	6	7	9	1
2	3	6	4	5
1	4	3,4	5	6	0
1	3	5	2	4
2	3	5	4	5
1	2	3	4	5	0	6
1	2	3	5	7
0	3	7	2	4
1	2	6	1	7
2	1	4	4	0
1	2	4	8	5	0
1	2	6	5	4	0
4	2	1	0	28
2	3	1	8
1	2	5	3
5	1	7	3	0	9
6	9	7	2	1	16
0	1	2	5	3
0	3	4	5	2	1
2	3	4	5	0
1	3	5	4	7
1	2	4	0	10
1	2	3	5	0
1	2	6	3	0	0	8
1	1	11	9	11
1	2	4	7
1	2	3	4	6	0
1	2	4	3	5
1	16	4	5	1
1	11	3	4	-1
1	2	5	4	8
8	2	0	4	0
3	2	10	1	4
1	2	23	49,44	6	5
2	3	4	1	5	18
1	2	5	10	4
1	11	12	4	4
2	3	4	1	5	0
16	1	11	9
13	1	4	2	3
0	2	1	12	7
1	6	7	2	0
1	2	1	2	8
1	2	4	3	5
1	5	2	11	4
1	6	3	2	5
5	6	8	2	3
0	1	2	5	4
1	5	0	2	10
0	0	3	2	4
1	2	3	11	8	0
1	2	6	5	7	0
3	2	3	7
1	2	5	6	4
6	2	1	6	8
2	3	9	8
1	2	3	7	6	0	4
1	2	4	2
5	3	2	7
1	2	3	4	6
4	0	6	1
1	2	6	4	0
4	11	1	9	6
4	1	2	5	7	0
0	1	2	5	4
0	2	3	0	5	4
5	1	3	2	35
1	2	6	7	5
1	4	9	10
2	3	4	5	1	0
9	2	6	3	21
2	4	3	1	0
0	4	1	3	2
0	1	23	4	7	8
4	5	7	6	2
1	34	5	8	0
2	3	4	6
1	2	6	3	0
1	2	3	4	0	5
0	1	4	7	1
0	2	1	4	24
1	7	5	4	6
1	2	4	7	6
0	2	3	4	1	5
0	1	9	2
1	2	4	6	11	0
2	3	6	5	8
1	2	4	6	19
4	1	2	9	0	5
10	6	8	12
1	2	4	7
1	2	6	4	5
0	1	2	7	8
0	1	3	4
1	2	6	4
0	1	10	7
2	3	4	9	0
0	2	4	1	6
1	4	6	7	0
11	13	20	3	4
1	2	5	3
0	2	1	6
1	2	6	4	5	10
5	1	9	3	7
0	4	1	2
4	1	16	2	5	0
1	2	7	3
1	2	3	7	5	0
0	1	2	6	10	7
4	21	2	3	6
1	2	5	4
1	2	8	9	3
1	2	4	6	3
6	2,1	7	3	4	10	0
4	2	6	5
0	5	1	3	2
4	5	6	2	1
4	2	4	5	3
1	2	3	4	0	7
1	3	5	3
0	8	16	2	3
0	1	3	5	4
1	4	3	9
1	2	6	2
2	5	4	9
15	2	4	0	6
1	3	2	5	6
1	5	2	13	4	2	0
0	3	1	0	11	24
1	2	5	4	7	0
9	2	6	8
0	2	3	1	4
1	7	5	2	11
0	1	2	9	5
1	2	4	3	6
2	3	4	5	0
4	1	2	5	13	0
3	4	5	6
1	2	8	4	3	0
1	2	4	3
0	1	2	5	3
1	5	2	4	0	6
2	3	4	17
1	2	4	9	4
6	7	4	10
4	1	5	6	2
5	1	3	2	10
7	2	3	1	11
0	2	3	5
4	1	13	2	0	5
1	5,6	4	7	2	0
4	5	5	3	1
4	2	1	5	6
1	2	3	6
0	1	6	7	29
1	2	8	3	7	16
0	9	8	1	5
1	2	7	3	0
5	1	3	2	9
1	2	5	4	6
3	1	2	4	5	0
5	2	1	7	3	0	8
4	7	15,16	14	9
4,3	5	2	17	1	0
1	2	5	3	0
1	2	3	5
1	1	2	5	0	7
1	2	3	5	4
1	8	4	6
4	1	2	5	7	0
1	2	4	3	6
4	1	5	0	9
1	2	3	10	4	11	0
1	2	6	3	5	9	0
1	2	3	4	6	0
1	2	5	7	3	0	10	6
1	2	3	7	8
1	2	4	7
1	2	5	7	4	6	0
3	28	5	13
1	2	4	6	3
5	7	2	6
0	1	9	7	12
1	3	4	3
6	1	2	7	4	0
0	1	4	9	15	3
1	2	4	3	6
2	6	5	4
0	1	23	21	2	6
3	1	2	4	6
3	1	1	3	10	0
1	2	7	5
0	1	9	12	2
0	1	3	2	4
1	2	7	5
1	2	3	13	5	0
0	1	7	12
1	5	2	9	0	4	6
1	2	3	7	9
1	3	14	7	0
4	1	5	2	5
2	1	3	5	0	11	7
2	5	7	1	3	0
0	3	12	4	1
0	1	2	5	4
2	1	3	6	5
0	3	2	1	12
5	2	6	9	0
2	4	1	7
3	2	1	4	5
3	4	5	2
0	1	3	2
3	17	2	4	5
2	1	6	10
8	3	2	16	0	15
3	4	5	0	2	6
1	2	4	5	7
1	2	3	4	4
0	4	2	3	10	1
1	2	3	10	4	0
0	2	3	4	1	5	11
1	2	6	7	0
0	1	5	7
1	2	3	10
1	2	3	5
1	2	5	19	1	0
0	2	4	15
1	3	0	6	5	0
1	2	4	3	6	0
0	2	1	3	6
1	2	3	4
9	1	2	3
0	1	4	3	2
1	2	5	8
4	2	5	1	7	6
0	1	3	7	8
3	1	6	2	7	0
1	2	7	5	4
1	2	7	8	1
2	3	0	4	1
1	4	5	3	2
1	4	3	4	6
6	5	1	4	3
1	2	5	6	4
0	1	2	6	0	2
0	2	1	5	0
0	3	1	4
3	4	3	2	5
1	2	10	4	5
1	2	7	3	9
1	2	3	5	10
0	1	19	2	10
1	7	5	2	6
0	1	2	8
1	5	1	2	10
0	5	1	2	25
1	21	5	4	7
5	2	11	1	10
2	3	5	6	1	0
2	5	4	1	0
0	2	5	3
0	4	2	6	5
0	2	3	1
0	1	2	4
2	3	5	4
2	4	5	3
1	2	5	6
5	3	1	7	2
4	1	5	7
1	2	1	5	0
2	3	5	6
0	6	5	1	8	4	11
2	3	4	1	4
1	2	5	12	3
1	2	1	5
1	4	3	2	5
0	0	1	5	4
4	1	5	2
0	8	7	9
1	4	6	7	8
0	2	1	4	5	6
1	5	2	4	9	0
5	2	9	6
1	2	9	8	13
1	18	3	18	7
4	2	5	1	0	8
1	2	8	6	4	0
1	2	5	9	4	6
4	2	3	4	0
4	2	1	8	0
5	2	7	3	0
1	2	33	4	5
1	2	3	5	0
20	2	4	8	5	0
0	1	2	5
4	1	5	2	0
1	2	0	17	0
0	3	2	1	26
7	16	13	11	5	10
4	2	5	1	6
0	1	2	7
4	-1	1	2	0
1	6	3	2	5	12
1	2	5	3	4	0
16	4	6	7	3
1	3	0	11	4
1	2	5	10
0	2	1	5	3
1	2	5	4	8
1	2	4	7	5	0
1	2	5	3	18
1	4	2	5
0	1	47	26	5	6
1	2	3	5	0	9
1	2	5	4	14	15	0
1	2	5	14
1	2	3	11
3	1	4	7	2
5	1	7	2	9	0	8
1	2	9	1	4	10
1	2	3	1	5	0
0	5	3	15	2	6
4	1	0	2	5
0	3	5	1	35
1	4	5	2	3
2	0	5	4
1	2	4	6	9	10
1	2	6	7	3	8
0	4	5	3
0	3	1	2	13
1	2	6	3	5
1	2	4	5	6
1	2	4	5	3	0
0	1	2	4	5
5	1	7	6	2
8	1	2	3	0	4	11
1	5	6	2	3
0	1	3	2	4
1	2	3	6
0	2	1	4	5
0	2	4	6
1	1	5	8	2
1	2	5	14	0	10
2	0	3	6	0
1	2	3	4	0	0	5
0	0	2	3	1
1	2	5	7	0	19
0	6	2	3	4
2	13	3	8
0	2	3	1	4
1	2	4	6	7
1	2	4	7	8
1	11	9	8
0	2	15	1	4	5
1	2	4	5	0
2	4	5	0
0	1	5	2	7
1	3	10	0	6
1	2	3	7	0
2	3	6	6	5	0
0	5	9	2
1	2	6	4	12	0
3	8	7	6	9	2	4
1	2	5	6	4
4	1	2	8	13	0
1	2	7	3	4
0	1	2	5	4
0	1	3	2
5	3	6	11
0	1	4	5	2
0	1	2	5	4
1	2	7	5	11
1	2	5	4
5	2	6	1	4
4	1	2	5	8
1	2	3	6	5	0
1	2	11	5	1
1,0	8,7	17	6	23,24
3	1	2	5	6
1	2	4	9	3	0
0	1	2	4	3
1	2	4	3	5	6
3	2	4	24	1	5
1	2	5	3	10	4	0	8
0	17	2	0	1
1	2	5	0	4
1	2	3	5	4	11
5,6	11	3	2	8
3	4	2	5
2	1	7	10	0
4	2	1	6	0
1	2	3	6	8
1	2	5	3	6	0
1	2	4	5	3
2	3	4	1	0	27
1	2	12	6	4
0	1	5	6
2	3	6	5	1
4	2	7	1	8	0
0	1	2	5	8
1	2	3	4	8
0	2	3	0	4	5
0	1	2	3	4
5	2	3	1	7	8	0	9
12	5	6	1
1	2	3	5	9
1	2	3	9	5	7
